n,t,x,y,p
zombie41,4.68,7.75,-9.75,100
zombie41,5.04,8.25,-9.25,100
zombie41,5.3999999999999995,8.75,-9.25,100
zombie41,5.76,9.25,-9.75,100
zombie41,6.12,9.75,-9.75,100
zombie41,6.4799999999999995,10.25,-9.75,100
zombie41,6.84,10.75,-9.75,100
zombie41,7.199999999999999,11.25,-9.75,100
zombie41,7.56,11.75,-9.75,100
zombie41,7.92,12.25,-9.75,100
zombie41,8.28,12.75,-9.25,100
zombie41,8.64,13.25,-9.25,100
zombie41,9.0,13.75,-9.75,100
zombie41,9.36,14.25,-9.75,100
zombie42,0.0,6.75,-4.25,100
zombie42,0.36,7.25,-4.75,100
zombie42,0.72,7.75,-5.25,100
zombie42,1.08,8.25,-5.75,100
zombie42,1.44,7.75,-5.25,100
zombie42,1.7999999999999998,7.75,-5.75,100
zombie42,2.16,7.25,-5.75,100
zombie42,2.52,7.75,-5.75,100
zombie42,2.88,7.75,-5.25,100
zombie42,3.5999999999999996,8.25,-5.75,100
zombie42,3.96,8.75,-5.75,100
zombie42,4.32,9.25,-6.25,100
zombie42,4.68,9.25,-6.75,100
zombie42,5.3999999999999995,9.25,-7.25,100
zombie42,5.76,9.25,-7.75,100
zombie42,6.12,9.25,-7.25,100
zombie42,6.4799999999999995,9.75,-7.75,100
zombie42,6.84,10.25,-8.25,100
zombie42,7.199999999999999,10.75,-8.75,100
zombie42,7.56,11.25,-8.75,100
zombie42,7.92,11.75,-8.75,100
zombie42,8.28,12.25,-9.25,100
zombie42,8.64,12.75,-9.75,100
zombie42,9.0,13.25,-9.75,100
zombie42,9.36,13.75,-9.25,100
zombie42,9.719999999999999,14.25,-9.75,100
zombie43,0.0,6.75,-1.75,100
zombie43,0.36,6.25,-2.25,100
zombie43,0.72,6.25,-2.75,100
zombie43,1.08,6.25,-3.25,100
zombie43,1.44,6.75,-3.75,100
zombie43,1.7999999999999998,7.25,-4.25,100
zombie43,2.16,7.75,-3.75,100
zombie43,2.52,8.25,-3.75,100
zombie43,2.88,8.75,-3.75,100
zombie43,3.2399999999999998,8.25,-3.75,100
zombie43,3.5999999999999996,8.75,-3.75,100
zombie43,3.96,9.25,-4.25,100
zombie43,4.32,9.75,-4.75,100
zombie43,4.68,10.25,-5.25,100
zombie43,5.04,9.75,-5.75,100
zombie43,5.3999999999999995,10.25,-6.25,100
zombie43,5.76,9.75,-6.75,100
zombie43,6.12,10.25,-7.25,100
zombie43,6.84,10.25,-7.75,100
zombie43,7.199999999999999,10.75,-7.75,100
zombie43,7.56,10.75,-8.25,100
zombie43,7.92,11.25,-7.75,100
zombie43,8.28,11.75,-7.75,100
zombie43,8.64,12.25,-8.25,100
zombie43,9.0,12.75,-8.25,100
zombie43,9.36,13.25,-8.25,100
zombie43,9.719999999999999,13.75,-8.25,100
zombie43,10.08,14.25,-8.25,100
zombie44,0.0,0.75,-9.75,100
zombie44,0.36,1.25,-9.75,100
zombie44,0.72,1.75,-9.75,100
zombie44,1.08,2.25,-9.75,100
zombie44,1.44,2.75,-9.75,100
zombie44,1.7999999999999998,3.25,-9.75,100
zombie44,2.16,3.75,-9.25,100
zombie44,2.52,4.25,-9.75,100
zombie44,2.88,4.75,-9.75,100
zombie44,3.2399999999999998,5.25,-9.25,100
zombie44,3.5999999999999996,5.75,-9.75,100
zombie44,3.96,6.25,-9.25,100
zombie44,4.32,6.75,-9.25,100
zombie44,4.68,7.25,-9.25,100
zombie44,5.04,7.75,-9.25,100
zombie44,5.3999999999999995,8.25,-9.75,100
zombie44,5.76,8.75,-9.75,100
zombie44,6.12,9.25,-9.25,100
zombie44,6.4799999999999995,9.75,-9.25,100
zombie44,6.84,10.25,-9.25,100
zombie44,7.199999999999999,10.25,-8.75,100
zombie44,7.56,10.75,-9.25,100
zombie44,7.92,11.25,-9.25,100
zombie44,8.28,11.75,-9.75,100
zombie44,8.64,12.25,-9.75,100
zombie44,9.0,12.75,-9.25,100
zombie44,9.36,13.25,-9.25,100
zombie44,9.719999999999999,13.75,-9.75,100
zombie44,10.08,14.25,-9.75,100
zombie45,0.0,8.75,-1.75,100
zombie45,0.36,8.75,-2.25,100
zombie45,0.72,9.25,-2.75,100
zombie45,1.08,9.75,-3.25,100
zombie45,1.44,10.25,-3.75,100
zombie45,1.7999999999999998,10.25,-4.25,100
zombie45,2.16,9.75,-4.75,100
zombie45,2.52,10.25,-5.25,100
zombie45,2.88,10.25,-5.75,100
zombie45,3.2399999999999998,10.75,-6.25,100
zombie45,3.5999999999999996,10.25,-6.75,100
zombie45,4.32,9.75,-7.25,100
zombie45,4.68,9.75,-7.75,100
zombie45,5.04,9.25,-8.25,100
zombie45,5.3999999999999995,9.75,-7.75,100
zombie45,5.76,9.25,-8.25,100
zombie45,6.12,8.75,-8.25,100
zombie45,6.4799999999999995,9.25,-7.75,100
zombie45,6.84,9.75,-8.25,100
zombie45,7.199999999999999,10.25,-7.75,100
zombie45,7.56,10.25,-8.25,100
zombie45,7.92,10.75,-8.75,100
zombie45,8.28,11.25,-8.25,100
zombie45,8.64,11.75,-8.25,100
zombie45,9.0,12.25,-8.75,100
zombie45,9.36,12.75,-8.75,100
zombie45,9.719999999999999,13.25,-8.75,100
zombie45,10.08,13.75,-9.25,100
zombie45,10.44,14.25,-9.75,100
zombie46,0.0,8.25,-4.25,100
zombie46,0.36,7.75,-4.75,100
zombie46,0.72,8.25,-5.25,100
zombie46,1.08,7.75,-5.75,100
zombie46,1.44,8.25,-6.25,100
zombie46,1.7999999999999998,8.25,-6.75,100
zombie46,2.16,8.75,-6.75,100
zombie46,3.2399999999999998,9.25,-6.75,100
zombie46,3.5999999999999996,9.75,-6.25,100
zombie46,3.96,9.25,-5.75,100
zombie46,4.32,9.75,-5.25,100
zombie46,4.68,10.25,-5.75,100
zombie46,5.04,10.75,-5.75,100
zombie46,5.3999999999999995,10.75,-6.25,100
zombie46,5.76,10.75,-5.75,100
zombie46,6.4799999999999995,10.75,-6.25,100
zombie46,6.84,10.25,-6.75,100
zombie46,7.199999999999999,9.75,-7.25,100
zombie46,7.56,10.25,-7.75,100
zombie46,7.92,10.75,-7.75,100
zombie46,8.28,10.75,-8.25,100
zombie46,8.64,11.25,-7.75,100
zombie46,9.0,11.75,-7.75,100
zombie46,9.36,12.25,-7.75,100
zombie46,9.719999999999999,12.75,-8.25,100
zombie46,10.08,13.25,-8.25,100
zombie46,10.44,13.75,-8.75,100
zombie46,10.799999999999999,14.25,-8.75,100
zombie47,0.0,8.25,-5.25,100
zombie47,0.36,8.75,-5.75,100
zombie47,0.72,9.25,-6.25,100
zombie47,1.08,9.25,-6.75,100
zombie47,1.44,9.25,-7.25,100
zombie47,1.7999999999999998,9.75,-7.25,100
zombie47,2.16,10.25,-7.25,100
zombie47,2.52,10.25,-6.75,100
zombie47,2.88,9.75,-6.25,100
zombie47,3.2399999999999998,9.25,-5.75,100
zombie47,3.5999999999999996,9.75,-5.75,100
zombie47,3.96,10.25,-6.25,100
zombie47,4.32,10.25,-6.75,100
zombie47,4.68,10.25,-7.25,100
zombie47,6.12,9.75,-7.75,100
zombie47,6.4799999999999995,9.25,-8.25,100
zombie47,6.84,9.75,-8.75,100
zombie47,7.199999999999999,9.75,-9.25,100
zombie47,7.56,10.25,-9.75,100
zombie47,7.92,10.75,-9.75,100
zombie47,8.28,11.25,-9.75,100
zombie47,8.64,11.75,-9.25,100
zombie47,9.0,12.25,-9.25,100
zombie47,9.36,12.75,-9.75,100
zombie47,9.719999999999999,13.25,-9.75,100
zombie47,10.08,13.25,-9.25,100
zombie47,10.44,13.75,-9.75,100
zombie47,10.799999999999999,14.25,-9.75,100
zombie48,0.0,7.75,-0.25,100
zombie48,0.36,8.25,-0.75,100
zombie48,0.72,8.25,-1.25,100
zombie48,1.08,8.75,-1.75,100
zombie48,1.44,8.75,-2.25,100
zombie48,1.7999999999999998,8.25,-2.75,100
zombie48,2.16,8.75,-3.25,100
zombie48,2.52,9.25,-3.75,100
zombie48,2.88,9.75,-4.25,100
zombie48,3.2399999999999998,10.25,-4.75,100
zombie48,3.5999999999999996,9.75,-5.25,100
zombie48,3.96,10.25,-5.75,100
zombie48,4.32,9.75,-5.75,100
zombie48,4.68,9.25,-5.75,100
zombie48,5.04,8.75,-5.75,100
zombie48,5.76,9.25,-6.25,100
zombie48,6.12,9.75,-6.75,100
zombie48,6.84,10.25,-6.25,100
zombie48,7.199999999999999,10.25,-6.75,100
zombie48,7.56,9.75,-7.25,100
zombie48,7.92,10.25,-7.75,100
zombie48,8.28,10.75,-7.75,100
zombie48,8.64,11.25,-8.25,100
zombie48,9.0,11.75,-8.75,100
zombie48,9.36,12.25,-8.25,100
zombie48,9.719999999999999,12.75,-7.75,100
zombie48,10.08,13.25,-7.75,100
zombie48,10.44,13.75,-8.25,100
zombie48,10.799999999999999,14.25,-8.25,100
zombie49,0.0,2.25,-8.25,100
zombie49,0.36,2.75,-7.75,100
zombie49,0.72,3.25,-8.25,100
zombie49,1.08,3.75,-7.75,100
zombie49,1.44,4.25,-7.75,100
zombie49,1.7999999999999998,4.75,-7.75,100
zombie49,2.16,5.25,-8.25,100
zombie49,2.52,5.75,-8.75,100
zombie49,2.88,6.25,-8.25,100
zombie49,3.2399999999999998,6.75,-7.75,100
zombie49,3.5999999999999996,7.25,-7.75,100
zombie49,3.96,7.75,-8.25,100
zombie49,4.32,8.25,-8.75,100
zombie49,4.68,8.75,-8.25,100
zombie49,5.04,8.75,-7.75,100
zombie49,5.3999999999999995,8.75,-8.25,100
zombie49,5.76,8.25,-7.75,100
zombie49,6.12,7.75,-7.75,100
zombie49,6.4799999999999995,8.25,-7.75,100
zombie49,6.84,8.75,-8.25,100
zombie49,7.199999999999999,9.25,-8.25,100
zombie49,7.56,9.75,-8.25,100
zombie49,7.92,10.25,-8.75,100
zombie49,8.28,10.25,-8.25,100
zombie49,8.64,10.75,-8.75,100
zombie49,9.0,11.25,-8.75,100
zombie49,9.36,11.75,-9.25,100
zombie49,9.719999999999999,12.25,-9.25,100
zombie49,10.08,12.75,-9.75,100
zombie49,10.44,13.25,-9.75,100
zombie49,10.799999999999999,13.75,-9.25,100
zombie49,11.16,14.25,-9.75,100
zombie50,0.0,7.25,-2.75,100
zombie50,0.36,7.25,-3.25,100
zombie50,0.72,6.75,-3.75,100
zombie50,1.08,7.25,-4.25,100
zombie50,1.44,7.75,-4.25,100
zombie50,1.7999999999999998,8.25,-4.75,100
zombie50,2.16,8.75,-4.25,100
zombie50,2.52,9.25,-4.75,100
zombie50,2.88,9.75,-5.25,100
zombie50,3.2399999999999998,10.25,-5.25,100
zombie50,3.5999999999999996,10.25,-5.75,100
zombie50,3.96,10.75,-6.25,100
zombie50,4.32,10.75,-5.75,100
zombie50,4.68,10.25,-6.25,100
zombie50,5.04,10.75,-6.75,100
zombie50,6.12,10.25,-6.75,100
zombie50,6.4799999999999995,9.75,-7.25,100
zombie50,6.84,9.25,-7.25,100
zombie50,7.199999999999999,9.75,-7.75,100
zombie50,7.56,9.25,-7.25,100
zombie50,7.92,9.75,-7.75,100
zombie50,8.28,9.75,-8.25,100
zombie50,8.64,10.25,-8.75,100
zombie50,9.0,10.75,-8.25,100
zombie50,9.36,11.25,-7.75,100
zombie50,9.719999999999999,11.75,-7.75,100
zombie50,10.08,12.25,-8.25,100
zombie50,10.44,12.75,-8.25,100
zombie50,10.799999999999999,13.25,-8.25,100
zombie50,11.16,13.75,-8.25,100
zombie50,11.52,14.25,-8.25,100
zombie51,0.0,0.75,-9.25,100
zombie51,0.36,1.25,-9.25,100
zombie51,0.72,1.75,-8.75,100
zombie51,1.08,2.25,-9.25,100
zombie51,1.44,2.75,-8.75,100
zombie51,1.7999999999999998,3.25,-9.25,100
zombie51,2.16,3.75,-9.75,100
zombie51,2.52,4.25,-9.25,100
zombie51,2.88,4.75,-8.75,100
zombie51,3.2399999999999998,5.25,-8.25,100
zombie51,3.5999999999999996,5.75,-8.75,100
zombie51,3.96,6.25,-8.25,100
zombie51,4.32,6.75,-8.75,100
zombie51,4.68,7.25,-8.75,100
zombie51,5.04,7.75,-8.75,100
zombie51,5.3999999999999995,8.25,-8.25,100
zombie51,5.76,8.75,-7.75,100
zombie51,6.12,8.25,-8.25,100
zombie51,6.4799999999999995,8.75,-8.75,100
zombie51,6.84,9.25,-8.75,100
zombie51,7.199999999999999,9.25,-9.25,100
zombie51,7.56,9.75,-9.75,100
zombie51,7.92,10.25,-9.25,100
zombie51,8.28,10.75,-9.25,100
zombie51,8.64,11.25,-9.25,100
zombie51,9.0,11.75,-9.75,100
