n,t,x,y,p
zombie302,50.5,24.35,-7.35,1000
zombie303,33.5,13.73,-5.73,1000
zombie303,34.0,14.0,-6.0,1000
zombie303,34.0,14.03,-5.97,1000
zombie303,34.5,14.33,-5.67,1000
zombie303,34.98,15.0,-5.0,1000
zombie303,35.0,15.02,-5.0,1000
zombie303,35.5,15.44,-5.0,1000
zombie303,36.0,15.86,-5.0,1000
zombie303,36.2,16.0,-5.0,1000
zombie303,36.5,16.2,-5.2,1000
zombie303,37.0,16.3,-5.3,1000
zombie303,37.5,16.79,-5.79,1000
zombie303,38.0,16.89,-5.89,1000
zombie303,38.5,16.99,-5.99,1000
zombie303,38.6,17.0,-6.0,1000
zombie303,39.0,17.08,-5.92,1000
zombie303,39.5,17.18,-5.82,1000
zombie303,40.0,17.28,-5.72,1000
zombie303,40.5,17.87,-5.13,1000
zombie303,40.8,18.0,-5.0,1000
zombie303,41.0,18.07,-5.07,1000
zombie303,41.5,18.27,-5.27,1000
zombie303,42.0,18.86,-5.86,1000
zombie303,42.4,19.0,-6.0,1000
zombie303,42.5,19.06,-6.06,1000
zombie303,43.0,19.25,-6.25,1000
zombie303,43.5,19.75,-6.75,1000
zombie303,43.8,20.0,-7.0,1000
zombie303,44.0,20.2,-7.0,1000
zombie303,44.5,20.76,-7.0,1000
zombie303,44.8,21.0,-7.0,1000
zombie303,45.0,21.13,-7.13,1000
zombie303,45.5,21.72,-7.72,1000
zombie303,46.0,21.92,-7.92,1000
zombie303,46.1,22.0,-8.0,1000
zombie303,46.5,22.3,-8.0,1000
zombie303,47.0,22.72,-8.0,1000
zombie303,47.5,22.86,-8.0,1000
zombie303,48.0,23.0,-8.0,1000
zombie303,48.5,23.1,-8.1,1000
zombie303,49.0,23.3,-8.3,1000
zombie303,49.5,23.99,-8.99,1000
zombie303,49.5,24.0,-9.0,1000
zombie303,50.0,24.18,-9.18,1000
zombie303,50.5,24.35,-9.35,1000
zombie304,34.9,14.0,-9.0,1000
zombie304,35.0,14.1,-9.1,1000
zombie304,35.5,14.79,-9.79,1000
zombie304,35.9,15.0,-10.0,1000
zombie304,36.0,15.08,-10.08,1000
zombie304,42.5,21.0,-10.44,1000
zombie304,42.9,21.0,-10.0,1000
zombie304,43.0,21.08,-10.08,1000
zombie304,44.5,22.0,-10.34,1000
zombie304,45.0,22.0,-10.2,1000
zombie304,45.5,22.0,-10.06,1000
zombie304,45.6,22.0,-10.0,1000
zombie304,46.0,22.16,-9.84,1000
zombie304,46.5,22.35,-9.65,1000
zombie304,47.0,22.84,-9.16,1000
zombie304,47.5,22.94,-9.06,1000
zombie304,47.8,23.0,-9.0,1000
zombie304,48.0,23.06,-9.0,1000
zombie304,48.5,23.34,-9.0,1000
zombie304,49.0,23.76,-9.0,1000
zombie304,49.43,24.0,-9.0,1000
zombie304,49.5,24.04,-9.0,1000
zombie304,50.0,24.32,-9.0,1000
zombie304,50.5,24.5,-9.0,1000
zombie305,32.87,14.0,-4.0,1000
zombie305,33.0,14.13,-4.13,1000
zombie305,33.5,14.82,-4.82,1000
zombie305,33.8,15.0,-5.0,1000
zombie305,34.0,15.11,-4.89,1000
zombie305,34.5,15.7,-4.3,1000
zombie305,35.0,15.9,-4.1,1000
zombie305,35.3,16.0,-4.0,1000
zombie305,35.5,16.14,-4.0,1000
zombie305,36.0,16.42,-4.0,1000
zombie305,36.5,16.98,-4.0,1000
zombie305,36.6,17.0,-4.0,1000
zombie305,37.0,17.12,-4.0,1000
zombie305,37.5,17.26,-4.0,1000
zombie305,38.0,17.4,-4.0,1000
zombie305,38.5,17.54,-4.0,1000
zombie305,38.9,18.0,-4.0,1000
zombie305,39.0,18.1,-4.0,1000
zombie305,39.5,18.52,-4.0,1000
zombie305,40.0,18.8,-4.0,1000
zombie305,40.2,19.0,-4.0,1000
zombie305,40.5,19.16,-4.16,1000
zombie305,41.0,19.84,-4.84,1000
zombie305,41.5,19.94,-4.94,1000
zombie305,41.8,20.0,-5.0,1000
zombie305,42.0,20.04,-5.04,1000
zombie305,42.5,20.14,-5.14,1000
zombie305,43.0,20.24,-5.24,1000
zombie305,43.47,21.0,-6.0,1000
zombie305,43.5,21.04,-6.0,1000
zombie305,44.0,21.46,-6.0,1000
zombie305,44.5,21.88,-6.0,1000
zombie305,45.0,22.58,-6.0,1000
zombie305,44.31,21.0,-6.0,1000
zombie305,45.5,21.71,-6.71,1000
zombie305,45.5,22.0,-7.0,1000
zombie305,46.0,22.28,-7.0,1000
zombie305,46.5,22.42,-7.0,1000
zombie305,47.0,22.84,-7.0,1000
zombie305,47.3,23.0,-7.0,1000
zombie305,47.5,23.08,-7.08,1000
zombie305,48.0,23.67,-7.67,1000
zombie305,48.5,23.97,-7.97,1000
zombie305,48.6,24.0,-8.0,1000
zombie305,49.0,24.07,-8.07,1000
zombie305,49.5,24.17,-8.17,1000
zombie305,50.0,24.27,-8.27,1000
zombie305,50.5,24.35,-8.35,1000
zombie306,33.71,14.0,-5.0,1000
zombie306,34.0,14.23,-5.23,1000
zombie306,34.5,14.72,-5.72,1000
zombie306,35.0,14.92,-5.92,1000
zombie306,35.2,15.0,-6.0,1000
zombie306,35.5,15.11,-6.11,1000
zombie306,36.0,15.31,-6.31,1000
zombie306,36.4,16.0,-7.0,1000
zombie306,36.5,16.1,-6.9,1000
zombie306,37.0,16.3,-6.7,1000
zombie306,37.5,16.89,-6.11,1000
zombie306,38.0,16.99,-6.01,1000
zombie306,38.1,17.0,-6.0,1000
zombie306,38.5,17.12,-6.0,1000
zombie306,39.0,17.26,-6.0,1000
zombie306,39.5,17.4,-6.0,1000
zombie306,40.0,17.54,-6.0,1000
zombie306,40.5,17.96,-6.0,1000
zombie306,40.5,18.0,-6.0,1000
zombie306,41.0,18.27,-5.73,1000
zombie306,41.5,18.96,-5.04,1000
zombie306,41.6,19.0,-5.0,1000
zombie306,42.0,19.35,-4.65,1000
zombie306,42.45,20.0,-4.0,1000
zombie306,42.5,20.0,-4.06,1000
zombie306,43.0,20.0,-4.34,1000
zombie306,43.5,20.0,-4.76,1000
zombie306,43.71,20.0,-5.0,1000
zombie306,44.0,20.32,-5.0,1000
zombie306,44.5,20.46,-5.0,1000
zombie306,45.0,20.6,-5.0,1000
zombie306,45.4,21.0,-5.0,1000
zombie306,45.5,21.11,-5.11,1000
zombie306,46.0,21.7,-5.7,1000
zombie306,46.5,22.0,-6.0,1000
zombie306,47.0,22.2,-6.2,1000
zombie306,47.5,22.59,-6.59,1000
zombie306,48.0,22.89,-6.89,1000
zombie306,48.3,23.0,-7.0,1000
zombie306,48.5,23.08,-6.92,1000
zombie306,49.0,23.28,-6.72,1000
zombie306,49.5,23.87,-6.13,1000
zombie306,49.8,24.0,-6.0,1000
zombie306,50.0,24.07,-5.93,1000
zombie306,50.5,24.35,-5.65,1000
zombie307,31.97,14.0,-8.0,1000
zombie307,32.0,14.03,-8.03,1000
zombie307,32.5,14.23,-8.23,1000
zombie307,33.0,14.72,-8.72,1000
zombie307,33.5,14.82,-8.82,1000
zombie307,34.0,14.92,-8.92,1000
zombie307,34.4,15.0,-9.0,1000
zombie307,34.5,15.02,-9.0,1000
zombie307,35.0,15.16,-9.0,1000
zombie307,35.5,15.44,-9.0,1000
zombie307,36.0,16.0,-9.0,1000
zombie307,36.5,16.42,-9.0,1000
zombie307,37.0,16.98,-9.0,1000
zombie307,37.1,17.0,-9.0,1000
zombie307,37.5,17.08,-8.92,1000
zombie307,38.0,17.18,-8.82,1000
zombie307,38.5,17.38,-8.62,1000
zombie307,38.83,18.0,-8.0,1000
zombie307,39.0,18.24,-8.0,1000
zombie307,39.5,18.38,-8.0,1000
zombie307,40.0,18.52,-8.0,1000
zombie307,40.4,19.0,-8.0,1000
zombie307,40.5,19.08,-8.0,1000
zombie307,41.0,19.64,-8.0,1000
zombie307,41.3,20.0,-8.0,1000
zombie307,41.5,20.0,-8.2,1000
zombie307,42.0,20.0,-8.76,1000
zombie307,42.2,20.0,-9.0,1000
zombie307,42.5,20.32,-9.0,1000
zombie307,42.99,21.0,-9.0,1000
zombie307,43.0,21.01,-9.01,1000
zombie307,43.5,21.7,-9.7,1000
zombie307,43.9,22.0,-10.0,1000
zombie307,44.0,22.1,-9.9,1000
zombie307,44.5,22.2,-9.8,1000
zombie307,45.0,22.3,-9.7,1000
zombie307,45.5,22.69,-9.31,1000
zombie307,46.0,22.99,-9.01,1000
zombie307,46.1,23.0,-9.0,1000
zombie307,46.5,23.08,-8.92,1000
zombie307,47.0,23.18,-8.82,1000
zombie307,47.5,23.28,-8.72,1000
zombie307,48.0,23.67,-8.33,1000
zombie307,48.5,23.87,-8.13,1000
zombie307,49.0,23.97,-8.03,1000
zombie307,49.1,24.0,-8.0,1000
zombie307,49.5,24.07,-7.93,1000
zombie307,50.0,24.17,-7.83,1000
zombie307,50.5,24.35,-7.65,1000
zombie308,33.56,14.0,-4.0,1000
zombie308,34.0,14.62,-4.0,1000
zombie308,34.27,15.0,-4.0,1000
zombie308,34.5,15.23,-3.77,1000
zombie308,36.5,16.7,-3.7,1000
zombie308,37.0,16.8,-3.8,1000
zombie308,37.5,16.9,-3.9,1000
zombie308,38.0,17.0,-4.0,1000
zombie308,38.5,17.2,-4.2,1000
zombie308,39.0,17.89,-4.89,1000
zombie308,39.2,18.0,-5.0,1000
zombie308,39.5,18.26,-5.0,1000
zombie308,40.0,18.82,-5.0,1000
zombie308,40.2,19.0,-5.0,1000
zombie308,40.5,19.38,-5.0,1000
zombie308,40.94,20.0,-5.0,1000
zombie308,41.0,20.06,-4.94,1000
zombie308,41.5,20.16,-4.84,1000
zombie308,42.0,20.25,-4.75,1000
zombie308,42.5,20.35,-4.65,1000
zombie308,43.0,20.75,-4.25,1000
zombie308,43.5,20.84,-4.16,1000
zombie308,44.0,20.94,-4.06,1000
zombie308,44.1,21.0,-4.0,1000
zombie308,44.5,21.2,-4.0,1000
zombie308,45.0,21.62,-4.0,1000
zombie308,45.45,21.0,-4.0,1000
zombie308,45.5,21.03,-3.97,1000
zombie308,46.0,21.33,-3.67,1000
zombie308,46.5,21.72,-3.28,1000
zombie308,48.0,23.0,-4.0,1000
zombie308,48.5,23.1,-4.1,1000
zombie308,49.0,23.3,-4.3,1000
zombie308,49.5,23.59,-4.59,1000
zombie308,49.69,24.0,-5.0,1000
zombie308,50.0,24.18,-5.18,1000
zombie308,50.5,24.35,-5.35,1000
zombie309,36.5,14.82,-3.82,1000
zombie309,36.7,15.0,-4.0,1000
zombie309,37.0,15.21,-3.79,1000
zombie309,43.0,20.93,-3.93,1000
zombie309,43.4,21.0,-4.0,1000
zombie309,43.5,21.03,-3.97,1000
zombie309,44.0,21.13,-3.87,1000
zombie309,44.5,21.33,-3.67,1000
zombie309,46.5,23.0,-4.0,1000
zombie309,47.0,23.42,-4.0,1000
zombie309,47.5,23.7,-4.0,1000
zombie309,47.9,24.0,-4.0,1000
zombie309,48.0,24.0,-4.12,1000
zombie309,48.5,24.0,-4.54,1000
zombie309,49.0,24.0,-4.68,1000
zombie309,49.5,24.0,-4.96,1000
zombie309,49.6,24.0,-5.0,1000
zombie309,50.0,24.0,-5.24,1000
zombie309,50.5,24.0,-5.5,1000
zombie310,32.45,14.0,-6.0,1000
zombie310,32.5,14.06,-6.0,1000
zombie310,33.0,14.62,-6.0,1000
zombie310,33.5,15.0,-6.0,1000
zombie310,33.5,15.03,-5.97,1000
zombie310,34.0,15.72,-5.28,1000
zombie310,34.5,16.0,-5.0,1000
zombie310,34.5,16.01,-4.99,1000
zombie310,35.0,16.8,-4.2,1000
zombie310,35.2,17.0,-4.0,1000
zombie310,35.5,17.3,-3.7,1000
zombie310,39.0,20.83,-3.83,1000
zombie310,39.4,21.0,-4.0,1000
zombie310,39.5,21.03,-3.97,1000
zombie310,40.0,21.23,-3.77,1000
zombie310,43.0,21.0,-4.0,1000
zombie310,43.5,21.1,-3.9,1000
zombie310,44.0,21.2,-3.8,1000
zombie310,44.5,21.3,-3.7,1000
zombie310,46.5,22.77,-3.77,1000
zombie310,46.9,23.0,-4.0,1000
zombie310,47.0,23.1,-4.0,1000
zombie310,47.5,23.66,-4.0,1000
zombie310,47.9,24.0,-4.0,1000
zombie310,48.0,23.94,-4.06,1000
zombie310,48.5,23.65,-4.35,1000
zombie310,48.86,23.0,-5.0,1000
zombie310,49.0,23.14,-5.14,1000
zombie310,49.5,23.34,-5.34,1000
zombie310,50.0,23.73,-5.73,1000
zombie310,50.3,24.0,-6.0,1000
zombie310,50.5,24.23,-6.23,1000
zombie310,51.0,24.35,-6.35,1000
zombie311,30.5,13.74,-10.0,1000
zombie311,30.7,14.0,-10.0,1000
zombie311,31.0,14.0,-10.3,1000
zombie311,44.5,22.0,-10.38,1000
zombie311,45.0,22.0,-10.24,1000
zombie311,45.5,22.0,-10.1,1000
zombie311,45.7,22.0,-10.0,1000
zombie311,46.0,22.13,-9.87,1000
zombie311,46.5,22.72,-9.28,1000
zombie311,47.0,22.92,-9.08,1000
zombie311,47.4,23.0,-9.0,1000
zombie311,47.5,23.01,-8.99,1000
zombie311,48.0,23.11,-8.89,1000
zombie311,48.5,23.31,-8.69,1000
zombie311,49.0,23.9,-8.1,1000
zombie311,49.5,24.0,-8.0,1000
zombie311,50.0,24.1,-7.9,1000
zombie311,50.5,24.4,-7.6,1000
zombie311,51.0,24.35,-7.65,1000
zombie312,32.0,13.84,-9.84,1000
zombie312,32.4,14.0,-10.0,1000
zombie312,32.5,14.04,-9.96,1000
zombie312,33.0,14.24,-9.76,1000
zombie312,33.47,15.0,-9.0,1000
zombie312,33.5,15.03,-9.03,1000
zombie312,34.0,15.13,-9.13,1000
zombie312,34.5,15.23,-9.23,1000
zombie312,35.0,15.33,-9.33,1000
zombie312,35.5,15.72,-9.72,1000
zombie312,36.0,16.0,-10.0,1000
zombie312,36.0,16.01,-9.99,1000
zombie312,36.5,16.31,-9.69,1000
zombie312,37.0,17.0,-9.0,1000
zombie312,37.5,17.1,-8.9,1000
zombie312,38.0,17.2,-8.8,1000
zombie312,38.5,17.3,-8.7,1000
zombie312,39.0,17.79,-8.21,1000
zombie312,39.5,17.89,-8.11,1000
zombie312,40.0,17.99,-8.01,1000
zombie312,40.0,18.0,-8.0,1000
zombie312,40.5,18.18,-7.82,1000
zombie312,41.0,18.77,-7.23,1000
zombie312,41.5,18.97,-7.03,1000
zombie312,41.5,19.0,-7.0,1000
zombie312,42.0,19.27,-7.27,1000
zombie312,42.5,19.96,-7.96,1000
zombie312,42.6,20.0,-8.0,1000
zombie312,43.0,20.36,-8.0,1000
zombie312,43.5,20.78,-8.0,1000
zombie312,43.9,21.0,-8.0,1000
zombie312,44.0,21.04,-8.04,1000
zombie312,44.5,21.24,-8.24,1000
zombie312,45.0,21.73,-8.73,1000
zombie312,45.3,22.0,-9.0,1000
zombie312,45.5,22.13,-8.87,1000
zombie312,46.0,22.23,-8.77,1000
zombie312,46.5,22.33,-8.67,1000
zombie312,47.0,22.82,-8.18,1000
zombie312,47.5,22.92,-8.08,1000
zombie312,47.9,23.0,-8.0,1000
zombie312,48.0,23.01,-8.01,1000
zombie312,48.5,23.11,-8.11,1000
zombie312,49.0,23.21,-8.21,1000
zombie312,49.5,23.7,-8.7,1000
zombie312,50.0,23.9,-8.9,1000
zombie312,50.1,24.0,-9.0,1000
zombie312,50.5,24.3,-9.3,1000
zombie312,51.0,24.35,-9.35,1000
zombie313,35.0,14.82,-3.82,1000
zombie313,35.3,15.0,-4.0,1000
zombie313,35.5,15.11,-4.11,1000
zombie313,36.0,15.7,-4.7,1000
zombie313,36.5,16.0,-5.0,1000
zombie313,37.0,16.14,-5.0,1000
zombie313,37.5,16.28,-5.0,1000
zombie313,38.0,16.7,-5.0,1000
zombie313,38.5,16.84,-5.0,1000
zombie313,38.8,17.0,-5.0,1000
zombie313,39.0,17.08,-4.92,1000
zombie313,39.5,17.18,-4.82,1000
zombie313,40.0,17.28,-4.72,1000
zombie313,40.5,17.77,-4.23,1000
zombie313,40.9,18.0,-4.0,1000
zombie313,41.0,18.1,-4.0,1000
zombie313,41.5,18.66,-4.0,1000
zombie313,41.8,19.0,-4.0,1000
zombie313,42.0,19.22,-4.0,1000
zombie313,42.5,19.64,-4.0,1000
zombie313,43.0,19.92,-4.0,1000
zombie313,43.1,20.0,-4.0,1000
zombie313,43.5,20.0,-4.2,1000
zombie313,44.0,20.0,-4.62,1000
zombie313,44.5,20.0,-4.76,1000
zombie313,45.0,20.0,-4.9,1000
zombie313,45.1,20.0,-5.0,1000
zombie313,45.5,20.6,-5.0,1000
zombie313,45.79,21.0,-5.0,1000
zombie313,46.0,21.21,-5.21,1000
zombie313,46.5,21.41,-5.41,1000
zombie313,47.0,21.9,-5.9,1000
zombie313,47.3,22.0,-6.0,1000
zombie313,47.5,22.1,-5.9,1000
zombie313,48.0,22.3,-5.7,1000
zombie313,48.5,22.59,-5.41,1000
zombie313,48.79,23.0,-5.0,1000
zombie313,49.0,23.08,-5.08,1000
zombie313,49.5,23.28,-5.28,1000
zombie313,50.0,23.48,-5.48,1000
zombie313,50.5,23.97,-5.97,1000
zombie313,50.5,24.0,-6.0,1000
zombie313,51.0,24.35,-6.35,1000
zombie314,35.5,15.69,-10.31,1000
zombie314,36.0,15.99,-10.01,1000
zombie314,36.0,16.0,-10.0,1000
zombie314,36.5,16.28,-9.72,1000
zombie314,36.93,17.0,-9.0,1000
zombie314,37.0,17.1,-9.0,1000
zombie314,37.5,17.24,-9.0,1000
zombie314,38.0,17.38,-9.0,1000
zombie314,38.5,17.52,-9.0,1000
zombie314,38.8,18.0,-9.0,1000
zombie314,39.0,18.16,-9.16,1000
zombie314,39.5,18.94,-9.94,1000
zombie314,40.0,19.73,-9.27,1000
zombie314,40.5,19.93,-9.07,1000
zombie314,40.6,20.0,-9.0,1000
zombie314,41.0,20.33,-8.67,1000
zombie314,41.39,21.0,-8.0,1000
zombie314,41.5,21.11,-8.11,1000
zombie314,42.0,21.41,-8.41,1000
zombie314,42.5,22.0,-9.0,1000
zombie314,43.0,22.0,-8.86,1000
zombie314,43.5,22.0,-8.72,1000
zombie314,44.0,22.0,-8.58,1000
zombie314,44.5,22.0,-8.3,1000
zombie314,45.0,22.0,-8.02,1000
zombie314,45.0,22.0,-8.0,1000
zombie314,45.5,22.28,-8.28,1000
zombie314,46.0,22.67,-8.67,1000
zombie314,46.5,22.77,-8.77,1000
zombie314,47.0,22.97,-8.97,1000
zombie314,47.1,23.0,-9.0,1000
zombie314,47.5,23.07,-8.93,1000
zombie314,48.0,23.17,-8.83,1000
zombie314,48.5,23.66,-8.34,1000
zombie314,49.0,23.76,-8.24,1000
zombie314,49.5,23.86,-8.14,1000
zombie314,50.0,23.96,-8.04,1000
zombie314,50.1,24.0,-8.0,1000
zombie314,50.5,24.25,-7.75,1000
zombie314,51.0,24.35,-7.65,1000
zombie315,35.0,14.89,-3.89,1000
zombie315,35.2,15.0,-4.0,1000
zombie315,35.5,15.18,-4.18,1000
zombie315,36.0,15.87,-4.87,1000
zombie315,36.2,16.0,-5.0,1000
zombie315,36.5,16.17,-5.17,1000
zombie315,37.0,16.27,-5.27,1000
zombie315,37.5,16.66,-5.66,1000
zombie315,38.0,16.76,-5.76,1000
zombie315,38.5,16.86,-5.86,1000
zombie315,39.0,16.96,-5.96,1000
zombie315,39.2,17.0,-6.0,1000
zombie315,39.5,17.06,-6.06,1000
zombie315,40.0,17.16,-6.16,1000
zombie315,40.5,17.45,-6.45,1000
zombie315,40.76,18.0,-7.0,1000
zombie315,41.0,18.24,-7.24,1000
zombie315,41.5,18.83,-7.83,1000
zombie315,41.7,19.0,-8.0,1000
zombie315,42.0,19.46,-8.0,1000
zombie315,42.5,19.74,-8.0,1000
zombie315,42.8,20.0,-8.0,1000
zombie315,43.0,20.16,-8.0,1000
zombie315,43.5,20.72,-8.0,1000
zombie315,44.0,21.0,-8.0,1000
zombie315,44.5,21.2,-8.2,1000
zombie315,45.0,21.79,-8.79,1000
zombie315,45.3,22.0,-9.0,1000
zombie315,45.5,22.18,-8.82,1000
zombie315,46.0,22.28,-8.72,1000
zombie315,46.5,22.67,-8.33,1000
zombie315,47.0,22.87,-8.13,1000
zombie315,47.5,22.97,-8.03,1000
zombie315,47.6,23.0,-8.0,1000
zombie315,48.0,23.07,-8.07,1000
zombie315,48.5,23.17,-8.17,1000
zombie315,49.0,23.37,-8.37,1000
zombie315,49.5,23.96,-8.96,1000
zombie315,49.6,24.0,-9.0,1000
zombie315,50.0,24.16,-9.16,1000
zombie315,50.5,24.55,-9.55,1000
zombie315,51.0,24.35,-9.35,1000
zombie316,40.43,20.0,-4.0,1000
zombie316,40.5,20.04,-4.0,1000
zombie316,41.0,20.6,-4.0,1000
zombie316,41.5,20.88,-4.0,1000
zombie316,41.6,21.0,-4.0,1000
zombie316,42.0,21.0,-4.44,1000
zombie316,42.4,21.0,-5.0,1000
zombie316,42.5,21.14,-5.0,1000
zombie316,43.0,21.28,-5.0,1000
zombie316,43.5,21.42,-5.0,1000
zombie316,44.0,21.56,-5.0,1000
zombie316,44.5,21.7,-5.0,1000
zombie316,45.0,21.84,-5.0,1000
zombie316,45.5,21.98,-5.0,1000
zombie316,45.6,22.0,-5.0,1000
zombie316,46.0,22.08,-5.08,1000
zombie316,46.5,22.18,-5.18,1000
zombie316,47.0,22.38,-5.38,1000
zombie316,47.5,22.68,-5.68,1000
zombie316,48.0,22.98,-5.98,1000
zombie316,48.5,23.17,-6.17,1000
zombie316,49.0,23.37,-6.37,1000
zombie316,47.88,23.0,-6.0,1000
zombie316,49.5,23.96,-6.96,1000
zombie316,50.0,24.26,-7.26,1000
zombie316,49.44,24.0,-7.0,1000
zombie316,50.5,25.05,-8.05,1000
zombie316,51.0,24.35,-7.35,1000
zombie317,49.46,24.0,-4.0,1000
zombie317,49.5,24.0,-4.06,1000
zombie317,50.0,24.0,-4.48,1000
zombie317,50.5,24.0,-4.9,1000
zombie317,50.6,24.0,-5.0,1000
zombie317,51.0,24.0,-5.5,1000
zombie318,34.45,14.0,-10.0,1000
zombie318,34.5,14.06,-10.0,1000
zombie318,35.0,14.34,-10.0,1000
zombie318,35.5,14.62,-10.0,1000
zombie318,36.0,15.0,-10.0,1000
zombie318,36.0,15.04,-10.0,1000
zombie318,36.5,15.6,-10.0,1000
zombie318,36.79,16.0,-10.0,1000
zombie318,37.0,16.21,-10.21,1000
zombie318,42.5,21.0,-10.26,1000
zombie318,42.7,21.0,-10.0,1000
zombie318,43.0,21.21,-10.21,1000
zombie318,44.41,22.0,-10.0,1000
zombie318,44.5,22.08,-9.92,1000
zombie318,45.0,22.18,-9.82,1000
zombie318,45.5,22.28,-9.72,1000
zombie318,46.0,22.77,-9.23,1000
zombie318,46.5,22.87,-9.13,1000
zombie318,47.0,22.97,-9.03,1000
zombie318,47.1,23.0,-9.0,1000
zombie318,47.5,23.07,-8.93,1000
zombie318,48.0,23.17,-8.83,1000
zombie318,48.5,23.66,-8.34,1000
zombie318,49.0,23.76,-8.24,1000
zombie318,49.5,23.86,-8.14,1000
zombie318,50.0,23.96,-8.04,1000
zombie318,50.1,24.0,-8.0,1000
zombie318,50.5,24.25,-7.75,1000
zombie318,51.0,24.35,-7.65,1000
zombie319,36.0,13.69,-9.31,1000
zombie319,36.4,14.0,-9.0,1000
zombie319,36.5,14.08,-9.08,1000
zombie319,37.0,14.77,-9.77,1000
zombie319,37.5,14.97,-9.97,1000
zombie319,37.6,15.0,-10.0,1000
zombie319,38.0,15.24,-10.0,1000
zombie319,38.5,15.38,-10.0,1000
zombie319,39.0,15.66,-10.0,1000
zombie319,39.5,15.94,-10.0,1000
zombie319,39.6,16.0,-10.0,1000
zombie319,40.0,16.25,-10.25,1000
zombie319,49.0,23.94,-10.06,1000
zombie319,49.1,24.0,-10.0,1000
zombie319,49.5,24.0,-9.52,1000
zombie319,50.0,24.0,-9.1,1000
zombie319,50.12,24.0,-9.0,1000
zombie319,50.5,24.0,-8.68,1000
zombie319,51.0,24.0,-8.5,1000
zombie320,36.0,13.69,-6.31,1000
zombie320,36.5,13.89,-6.11,1000
zombie320,36.8,14.0,-6.0,1000
zombie320,37.0,14.12,-6.0,1000
zombie320,37.5,14.4,-6.0,1000
zombie320,37.93,15.0,-6.0,1000
zombie320,38.0,15.1,-6.0,1000
zombie320,38.5,15.8,-6.0,1000
zombie320,38.9,16.0,-6.0,1000
zombie320,39.0,16.06,-6.06,1000
zombie320,39.5,16.35,-6.35,1000
zombie320,39.95,17.0,-7.0,1000
zombie320,40.0,17.06,-7.0,1000
zombie320,40.5,17.34,-7.0,1000
zombie320,41.0,17.62,-7.0,1000
zombie320,41.5,18.0,-7.0,1000
zombie320,41.5,18.03,-6.97,1000
zombie320,42.0,18.72,-6.28,1000
zombie320,42.5,18.92,-6.08,1000
zombie320,42.7,19.0,-6.0,1000
zombie320,43.0,19.11,-5.89,1000
zombie320,43.5,19.31,-5.69,1000
zombie320,44.0,20.0,-5.0,1000
zombie320,44.5,20.1,-5.1,1000
zombie320,45.0,20.2,-5.2,1000
zombie320,45.5,20.79,-5.79,1000
zombie320,46.0,20.99,-5.99,1000
zombie320,46.0,21.0,-6.0,1000
zombie320,46.5,21.4,-6.0,1000
zombie320,47.0,21.68,-6.0,1000
zombie320,47.5,21.96,-6.0,1000
zombie320,47.6,22.0,-6.0,1000
zombie320,48.0,22.24,-6.0,1000
zombie320,48.5,22.52,-6.0,1000
zombie320,48.9,23.0,-6.0,1000
zombie320,49.0,23.06,-6.06,1000
zombie320,49.5,23.35,-6.35,1000
zombie320,50.0,23.75,-6.75,1000
zombie320,50.3,24.0,-7.0,1000
zombie320,50.5,24.14,-7.14,1000
zombie320,51.0,24.44,-7.44,1000
zombie320,51.5,24.35,-7.35,1000
zombie321,34.0,13.62,-5.0,1000
zombie321,34.5,13.9,-5.0,1000
zombie321,34.6,14.0,-5.0,1000
zombie321,35.0,14.46,-5.0,1000
zombie321,35.39,15.0,-5.0,1000
zombie321,35.5,15.11,-5.11,1000
zombie321,36.0,15.8,-5.8,1000
zombie321,36.5,16.0,-6.0,1000
zombie321,37.0,16.28,-6.0,1000
zombie321,37.5,16.56,-6.0,1000
zombie321,38.0,16.7,-6.0,1000
zombie321,38.5,16.84,-6.0,1000
zombie321,39.0,16.98,-6.0,1000
zombie321,39.1,17.0,-6.0,1000
zombie321,39.5,17.08,-5.92,1000
zombie321,40.0,17.18,-5.82,1000
zombie321,40.5,17.67,-5.33,1000
zombie321,41.0,17.97,-5.03,1000
zombie321,41.1,18.0,-5.0,1000
zombie321,41.5,18.17,-5.17,1000
zombie321,42.0,18.66,-5.66,1000
zombie321,42.5,18.86,-5.86,1000
zombie321,42.9,19.0,-6.0,1000
zombie321,43.0,19.06,-5.94,1000
zombie321,43.5,19.25,-5.75,1000
zombie321,43.96,20.0,-5.0,1000
zombie321,44.0,20.04,-5.04,1000
zombie321,44.5,20.14,-5.14,1000
zombie321,45.0,20.24,-5.24,1000
zombie321,45.5,20.93,-5.93,1000
zombie321,45.7,21.0,-6.0,1000
zombie321,46.0,21.13,-6.13,1000
zombie321,46.5,21.72,-6.72,1000
zombie321,47.0,21.92,-6.92,1000
zombie321,47.2,22.0,-7.0,1000
zombie321,47.5,22.11,-6.89,1000
zombie321,48.0,22.21,-6.79,1000
zombie321,48.5,22.31,-6.69,1000
zombie321,49.0,22.8,-6.2,1000
zombie321,49.3,23.0,-6.0,1000
zombie321,49.5,23.1,-6.1,1000
zombie321,50.0,23.3,-6.3,1000
zombie321,50.5,23.99,-6.99,1000
zombie321,50.5,24.0,-7.0,1000
zombie321,51.0,24.28,-7.28,1000
zombie321,51.5,24.35,-7.35,1000
zombie322,36.0,13.84,-4.84,1000
zombie322,36.4,14.0,-5.0,1000
